Rating,Timestamp,Enrolled,Progress,Questions Asked,Questions Answered
5.0,2020-01-09 13:16:41,2020-01-09 08:03:38,3.0,0.0,0.0
5.0,2020-01-09 10:21:11,2019-05-22 20:00:33,9.0,0.0,0.0
5.0,2020-01-09 06:29:30,2019-12-25 15:14:34,7.0,0.0,0.0
4.5,2020-01-08 22:53:25,2019-08-12 13:41:34,45.0,3.0,0.0
4.0,2020-01-08 21:25:31,2019-12-20 16:58:43,3.0,0.0,0.0
5.0,2020-01-08 20:48:26,2020-01-07 15:51:51,20.0,0.0,0.0
5.0,2020-01-08 20:39:46,2020-01-07 18:29:47,25.0,0.0,0.0
5.0,2020-01-08 20:29:23,2020-01-08 20:00:58,28.0,2.0,4.0
3.0,2020-01-08 20:01:43,2020-01-08 19:03:38,80.0,0.0,0.0
5.0,2020-01-08 19:32:58,2019-12-26 06:11:48,25.0,0.0,0.0
4.5,2020-01-08 19:16:25,2020-01-05 11:01:41,10.0,0.0,0.0
4.5,2020-01-08 16:41:59,2020-01-08 14:51:29,4.0,0.0,0.0
5.0,2020-01-08 14:18:54,2019-12-24 11:48:54,25.0,0.0,0.0
3.5,2020-01-08 13:50:30,2020-01-08 10:57:25,3.0,0.0,0.0
4.0,2020-01-08 13:09:09,2019-12-17 16:23:57,4.0,0.0,0.0
5.0,2020-01-08 11:00:55,2020-01-08 07:38:11,35.0,0.0,0.0
5.0,2020-01-08 04:25:35,2019-11-05 07:47:02,20.0,1.0,0.0
5.0,2020-01-07 20:26:40,2020-01-07 19:12:21,4.0,0.0,0.0
5.0,2020-01-07 18:10:14,2020-01-07 18:07:51,50.0,0.0,0.0
5.0,2020-01-07 12:37:17,2020-01-06 12:19:10,55.0,0.0,0.0
5.0,2020-01-07 08:48:45,2020-01-07 08:11:25,4.0,0.0,0.0
5.0,2020-01-06 18:54:39,2020-01-06 14:38:00,39.0,0.0,0.0
4.5,2020-01-06 18:25:36,2019-05-22 09:18:41,0.0,0.0,0.0
5.0,2020-01-06 18:07:09,2020-01-06 17:13:40,1.0,0.0,0.0
5.0,2020-01-06 13:37:46,2019-12-04 07:56:35,3.0,1.0,1.0
4.5,2020-01-06 12:36:53,2020-01-05 08:34:01,29.0,0.0,0.0
5.0,2020-01-05 20:55:33,2020-01-03 17:58:17,10.0,0.0,0.0
4.0,2020-01-05 19:16:26,2020-01-01 17:09:34,100.0,0.0,0.0
5.0,2020-01-05 14:56:09,2020-01-05 12:17:37,89.0,0.0,0.0
4.5,2020-01-04 21:01:53,2019-06-08 10:27:42,10.0,0.0,0.0
5.0,2020-01-04 20:02:18,2019-11-28 12:40:28,15.0,0.0,0.0
5.0,2020-01-04 17:28:00,2020-01-04 09:57:05,5.0,0.0,0.0
5.0,2020-01-04 16:58:39,2019-12-05 10:20:43,4.0,0.0,0.0
5.0,2020-01-04 14:57:56,2020-01-02 12:42:44,10.0,0.0,0.0
4.0,2020-01-04 14:30:20,2020-01-02 10:23:46,23.0,0.0,0.0
5.0,2020-01-04 14:03:22,2019-11-29 04:48:02,5.0,0.0,0.0
4.0,2020-01-04 12:09:14,2019-12-02 09:11:08,4.0,0.0,0.0
5.0,2020-01-04 09:07:15,2020-01-03 09:05:28,40.0,0.0,0.0
4.5,2020-01-04 03:39:57,2020-01-03 01:17:13,5.0,0.0,0.0
5.0,2020-01-03 21:15:25,2019-12-29 19:25:16,9.0,0.0,0.0
4.0,2020-01-03 20:30:53,2020-01-03 20:15:15,19.0,0.0,0.0
5.0,2020-01-03 12:46:38,2019-12-13 12:44:11,2.0,0.0,0.0
5.0,2020-01-03 10:59:04,2020-01-03 08:50:54,1.0,0.0,0.0
5.0,2020-01-03 07:45:48,2020-01-03 06:20:27,25.0,0.0,0.0
4.5,2020-01-03 03:03:04,2020-01-03 02:08:10,2.0,0.0,0.0
5.0,2020-01-02 20:24:54,2019-11-23 21:21:37,5.0,0.0,0.0
5.0,2020-01-02 17:21:01,2019-12-31 18:10:00,4.0,0.0,0.0
4.0,2020-01-02 08:33:36,2020-01-02 07:59:15,15.0,0.0,0.0
4.0,2020-01-02 08:30:15,2019-12-19 09:13:30,4.0,0.0,0.0
5.0,2020-01-02 00:14:18,2019-12-24 09:50:37,50.0,0.0,0.0
4.0,2020-01-01 20:03:16,2019-12-30 13:47:20,5.0,0.0,0.0
5.0,2020-01-01 12:37:44,2020-01-01 11:55:00,10.0,3.0,1.0
5.0,2020-01-01 10:56:58,2020-01-01 10:14:58,33.0,0.0,0.0
5.0,2020-01-01 09:25:08,2019-10-19 16:56:37,64.0,0.0,0.0
5.0,2019-12-31 20:43:38,2019-11-07 19:54:43,5.0,0.0,0.0
5.0,2019-12-31 16:06:34,2019-11-13 08:28:45,25.0,1.0,1.0
3.0,2019-12-31 11:07:26,2019-12-11 12:45:32,4.0,0.0,0.0
5.0,2019-12-31 08:48:11,2019-05-27 11:09:42,10.0,0.0,0.0
5.0,2019-12-30 21:40:20,2019-12-30 21:21:44,4.0,0.0,0.0
3.0,2019-12-30 21:19:09,2019-12-30 11:06:03,0.0,1.0,1.0
5.0,2019-12-30 20:52:47,2019-12-20 21:32:23,67.0,0.0,0.0
4.5,2019-12-30 19:28:00,2019-06-18 19:28:35,70.0,0.0,0.0
5.0,2019-12-30 12:56:09,2019-12-16 13:31:35,65.0,0.0,0.0
5.0,2019-12-30 12:56:01,2019-12-25 14:13:19,22.0,0.0,0.0
4.5,2019-12-30 12:55:05,2019-12-30 12:35:35,18.0,0.0,0.0
5.0,2019-12-30 11:01:20,2019-11-29 21:52:32,2.0,0.0,0.0
5.0,2019-12-29 21:25:14,2019-12-29 20:23:48,50.0,0.0,0.0
5.0,2019-12-29 19:19:40,2019-12-29 16:58:37,20.0,0.0,0.0
4.0,2019-12-29 19:06:52,2019-11-13 13:16:36,25.0,0.0,0.0
5.0,2019-12-29 17:36:35,2019-06-13 06:29:28,25.0,0.0,0.0
5.0,2019-12-29 17:23:06,2019-12-26 13:23:54,30.0,0.0,0.0
1.5,2019-12-29 15:45:09,2019-12-19 06:48:05,1.0,0.0,0.0
5.0,2019-12-29 15:30:31,2019-12-24 12:04:59,2.0,0.0,0.0
5.0,2019-12-29 08:31:29,2019-12-19 18:22:26,4.0,0.0,0.0
5.0,2019-12-28 22:44:27,2019-12-05 20:53:33,4.0,0.0,0.0
5.0,2019-12-28 15:02:07,2019-12-28 14:30:54,5.0,0.0,0.0
4.5,2019-12-28 13:32:07,2019-12-25 21:59:04,1.0,0.0,0.0
5.0,2019-12-28 10:25:45,2019-12-03 19:57:19,89.0,0.0,0.0
4.0,2019-12-28 08:59:13,2019-12-01 08:23:13,21.0,0.0,0.0
5.0,2019-12-28 07:32:39,2019-12-02 10:46:57,1.0,0.0,0.0
5.0,2019-12-27 20:18:48,2019-12-14 21:47:31,25.0,0.0,0.0
5.0,2019-12-27 11:52:31,2019-12-27 09:41:37,100.0,0.0,0.0
5.0,2019-12-27 09:03:42,2019-12-23 12:26:40,18.0,0.0,0.0
5.0,2019-12-27 06:31:31,2019-12-25 10:22:44,34.0,0.0,0.0
5.0,2019-12-27 06:15:36,2019-12-25 19:12:01,100.0,0.0,356.0
5.0,2019-12-26 17:04:20,2019-12-23 10:24:16,45.0,0.0,0.0
5.0,2019-12-26 12:57:15,2019-12-26 12:23:54,8.0,0.0,0.0
5.0,2019-12-26 12:12:19,2019-07-31 12:05:51,44.0,0.0,0.0
5.0,2019-12-26 11:25:17,2019-11-28 21:13:51,15.0,0.0,0.0
5.0,2019-12-25 20:43:30,2019-08-09 17:35:32,4.0,0.0,0.0
5.0,2019-12-25 18:12:48,2019-12-24 19:24:26,6.0,0.0,0.0
5.0,2019-12-25 18:01:59,2019-12-06 03:12:44,57.0,0.0,0.0
5.0,2019-12-25 14:35:54,2019-12-25 11:59:19,100.0,0.0,0.0
4.5,2019-12-25 12:59:40,2019-12-25 08:54:15,4.0,0.0,0.0
5.0,2019-12-25 11:50:42,2019-12-24 13:47:26,3.0,0.0,0.0
5.0,2019-12-25 06:09:37,2019-12-25 06:08:04,4.0,0.0,0.0
4.5,2019-12-24 23:49:25,2019-06-28 11:48:48,4.0,0.0,0.0
5.0,2019-12-24 20:05:18,2019-11-27 08:02:29,4.0,0.0,0.0
5.0,2019-12-24 18:40:03,2019-07-24 10:45:52,4.0,0.0,0.0
5.0,2019-12-24 18:21:56,2019-12-24 10:44:06,20.0,0.0,0.0
4.5,2019-12-24 13:07:15,2019-11-30 10:46:01,20.0,0.0,0.0
5.0,2019-12-24 11:15:01,2019-07-24 06:49:23,70.0,0.0,0.0
5.0,2019-12-24 07:56:31,2019-12-12 00:00:13,5.0,0.0,0.0
5.0,2019-12-23 19:41:43,2019-12-23 19:14:17,50.0,0.0,0.0
4.5,2019-12-23 19:02:22,2019-12-13 17:20:38,100.0,0.0,0.0
5.0,2019-12-23 10:43:28,2019-11-22 08:10:54,1.0,0.0,0.0
5.0,2019-12-23 05:48:57,2019-12-23 05:20:18,5.0,0.0,0.0
5.0,2019-12-22 12:58:44,2019-12-21 21:45:21,4.0,0.0,0.0
5.0,2019-12-22 12:34:16,2019-05-27 12:58:04,2.0,0.0,0.0
5.0,2019-12-21 21:55:52,2019-12-21 20:08:01,3.0,0.0,0.0
3.5,2019-12-21 18:50:07,2019-12-19 15:58:42,1.0,0.0,0.0
5.0,2019-12-21 06:05:24,2019-12-13 05:22:13,1.0,0.0,0.0
5.0,2019-12-20 22:35:40,2019-11-18 15:37:31,2.0,0.0,0.0
4.5,2019-12-20 10:18:05,2019-12-20 09:55:43,4.0,0.0,0.0
5.0,2019-12-19 18:14:58,2019-12-12 11:08:34,10.0,0.0,0.0
4.0,2019-12-19 16:50:51,2019-12-19 16:06:35,15.0,3.0,1.0
5.0,2019-12-19 14:14:45,2019-12-17 15:39:03,25.0,0.0,0.0
5.0,2019-12-19 13:17:18,2019-11-26 13:28:51,5.0,0.0,0.0
5.0,2019-12-19 12:41:52,2019-07-11 12:33:47,14.0,0.0,1.0
5.0,2019-12-18 13:36:09,2019-12-18 06:23:48,63.0,0.0,0.0
5.0,2019-12-18 09:30:33,2019-11-25 06:46:25,100.0,0.0,0.0
5.0,2019-12-17 21:50:12,2019-12-16 20:34:41,39.0,0.0,0.0
5.0,2019-12-17 21:08:47,2019-11-27 18:56:33,4.0,0.0,0.0
5.0,2019-12-17 13:18:12,2019-12-10 05:34:52,0.0,0.0,0.0
4.5,2019-12-17 08:50:17,2019-12-17 07:16:31,4.0,0.0,0.0
5.0,2019-12-17 08:25:11,2019-12-11 16:07:00,4.0,0.0,0.0
4.0,2019-12-17 05:50:01,2019-05-19 10:46:40,2.0,0.0,0.0
5.0,2019-12-16 19:08:06,2019-12-16 11:13:22,3.0,0.0,0.0
5.0,2019-12-16 12:45:25,2019-12-16 12:20:04,95.0,0.0,0.0
5.0,2019-12-16 06:51:22,2019-07-30 07:46:00,10.0,0.0,0.0
5.0,2019-12-15 18:46:55,2019-07-27 17:55:10,89.0,0.0,0.0
5.0,2019-12-15 18:41:59,2019-12-15 18:25:00,20.0,0.0,0.0
4.0,2019-12-15 17:31:04,2019-11-29 19:02:26,2.0,0.0,0.0
5.0,2019-12-15 14:46:59,2019-12-14 12:46:22,2.0,0.0,0.0
5.0,2019-12-15 11:09:57,2019-12-15 10:51:39,3.0,0.0,0.0
5.0,2019-12-14 20:38:07,2019-12-14 13:13:57,10.0,0.0,0.0
3.5,2019-12-14 17:32:06,2019-11-28 14:21:30,30.0,0.0,0.0
4.5,2019-12-13 19:11:07,2019-12-13 17:58:05,7.0,0.0,0.0
3.5,2019-12-13 16:03:36,2019-12-13 05:12:58,7.0,0.0,0.0
5.0,2019-12-13 15:07:02,2019-05-16 20:55:09,25.0,0.0,0.0
5.0,2019-12-13 11:43:59,2019-12-13 10:02:04,45.0,0.0,0.0
5.0,2019-12-12 19:28:12,2019-12-02 17:57:28,40.0,0.0,0.0
5.0,2019-12-12 08:08:08,2019-11-28 20:50:02,35.0,0.0,0.0
5.0,2019-12-12 07:47:25,2019-11-14 19:14:56,7.0,1.0,0.0
5.0,2019-12-11 21:18:26,2019-12-04 17:27:32,5.0,0.0,0.0
5.0,2019-12-11 18:50:56,2019-12-10 12:10:28,1.0,0.0,0.0
5.0,2019-12-11 15:05:57,2019-11-29 19:09:14,100.0,10.0,5.0
3.5,2019-12-11 09:25:23,2019-12-07 21:08:26,4.0,0.0,0.0
5.0,2019-12-10 22:21:51,2019-11-19 11:40:13,31.0,0.0,0.0
5.0,2019-12-10 20:26:22,2019-12-07 18:25:03,8.0,0.0,0.0
5.0,2019-12-10 16:30:40,2019-12-10 16:15:21,18.0,0.0,1.0
5.0,2019-12-10 14:58:14,2019-12-09 19:46:21,1.0,0.0,0.0
5.0,2019-12-10 09:46:18,2019-12-10 09:03:29,8.0,0.0,0.0
5.0,2019-12-09 16:25:01,2019-11-29 07:52:51,100.0,0.0,0.0
5.0,2019-12-09 14:51:35,2019-10-10 08:49:08,9.0,0.0,0.0
5.0,2019-12-09 14:18:01,2019-12-05 13:02:10,5.0,0.0,0.0
4.5,2019-12-09 08:54:20,2019-12-04 17:59:19,89.0,1.0,1.0
5.0,2019-12-09 07:01:42,2019-12-08 22:54:48,2.0,0.0,0.0
4.5,2019-12-08 23:02:26,2019-12-07 14:53:11,8.0,0.0,0.0
5.0,2019-12-08 22:23:03,2019-12-08 18:33:00,9.0,0.0,0.0
5.0,2019-12-08 21:26:57,2019-05-23 14:42:12,7.0,0.0,0.0
5.0,2019-12-08 20:54:49,2019-07-02 10:05:52,4.0,0.0,0.0
5.0,2019-12-08 19:01:38,2019-12-05 17:33:35,40.0,0.0,0.0
5.0,2019-12-08 18:20:02,2019-11-12 21:53:20,4.0,0.0,0.0
5.0,2019-12-08 17:44:23,2019-12-02 08:18:38,2.0,0.0,0.0
4.5,2019-12-08 16:58:11,2019-11-24 15:40:01,2.0,0.0,0.0
5.0,2019-12-08 13:18:45,2019-10-07 16:50:36,100.0,0.0,0.0
5.0,2019-12-08 11:42:42,2019-12-08 11:20:25,4.0,0.0,0.0
5.0,2019-12-08 08:44:51,2019-12-08 08:14:29,12.0,0.0,0.0
5.0,2019-12-07 17:54:04,2019-11-27 21:29:16,10.0,0.0,0.0
5.0,2019-12-07 17:35:28,2019-12-01 00:13:50,4.0,0.0,0.0
5.0,2019-12-07 14:05:11,2019-12-06 15:52:11,4.0,0.0,0.0
5.0,2019-12-07 13:43:51,2019-12-02 18:30:15,10.0,0.0,0.0
4.5,2019-12-07 12:53:20,2019-12-05 17:51:15,4.0,0.0,0.0
5.0,2019-12-07 12:05:39,2019-12-07 11:38:17,10.0,0.0,0.0
5.0,2019-12-07 11:41:33,2019-11-30 12:01:37,9.0,0.0,0.0
5.0,2019-12-07 11:02:00,2019-12-02 18:55:34,75.0,0.0,0.0
5.0,2019-12-07 10:21:14,2019-11-25 23:16:06,1.0,0.0,0.0
5.0,2019-12-07 08:54:49,2019-10-15 12:49:44,50.0,1.0,0.0
4.0,2019-12-07 06:36:39,2019-11-29 21:16:24,2.0,0.0,0.0
4.0,2019-12-06 21:17:36,2019-12-02 17:28:40,80.0,0.0,0.0
5.0,2019-12-06 19:06:33,2019-12-06 06:24:54,1.0,0.0,0.0
5.0,2019-12-06 17:18:42,2019-12-04 07:18:15,1.0,0.0,0.0
3.5,2019-12-06 06:42:57,2019-12-05 16:27:26,4.0,0.0,0.0
5.0,2019-12-05 21:40:50,2019-12-05 20:56:00,4.0,0.0,0.0
5.0,2019-12-05 20:01:17,2019-12-05 19:20:45,4.0,0.0,0.0
5.0,2019-12-05 16:58:20,2019-12-02 12:30:58,77.0,0.0,0.0
5.0,2019-12-05 16:01:10,2019-11-26 11:41:43,18.0,0.0,0.0
3.5,2019-12-05 15:50:53,2019-12-01 21:39:41,25.0,0.0,0.0
3.0,2019-12-05 15:30:04,2019-12-05 14:28:31,5.0,1.0,1.0
5.0,2019-12-05 11:46:19,2019-05-24 11:18:50,6.0,1.0,0.0
4.0,2019-12-05 00:01:03,2019-11-26 20:27:52,1.0,0.0,0.0
5.0,2019-12-04 21:10:40,2019-11-25 07:55:35,3.0,0.0,0.0
5.0,2019-12-04 21:02:37,2019-12-02 21:24:38,5.0,0.0,0.0
5.0,2019-12-04 20:45:17,2019-05-23 13:23:42,100.0,0.0,0.0
5.0,2019-12-04 18:15:12,2019-11-29 10:57:46,9.0,0.0,0.0
5.0,2019-12-04 16:32:10,2019-11-26 07:56:41,65.0,1.0,1.0
5.0,2019-12-04 15:26:21,2019-11-30 16:54:40,100.0,0.0,0.0
4.5,2019-12-03 21:32:21,2019-12-02 11:25:08,3.0,0.0,0.0
4.5,2019-12-03 20:50:22,2019-05-25 12:53:05,1.0,0.0,0.0
5.0,2019-12-03 18:44:29,2019-06-13 17:01:43,1.0,0.0,0.0
5.0,2019-12-03 14:04:02,2019-12-02 22:58:29,55.0,0.0,0.0
4.0,2019-12-03 12:43:58,2019-12-02 11:40:41,20.0,0.0,0.0
5.0,2019-12-03 11:58:03,2019-12-03 11:21:11,100.0,2.0,1.0
5.0,2019-12-03 10:55:11,2019-12-03 10:25:12,10.0,0.0,0.0
5.0,2019-12-03 07:45:38,2019-12-02 11:53:29,54.0,0.0,0.0
4.5,2019-12-03 07:44:56,2019-11-28 07:03:04,5.0,1.0,0.0
4.0,2019-12-02 22:06:17,2019-11-29 22:28:21,6.0,0.0,0.0
5.0,2019-12-02 20:50:45,2019-11-29 13:20:53,30.0,0.0,0.0
5.0,2019-12-02 19:51:20,2019-12-02 19:16:07,13.0,0.0,0.0
4.0,2019-12-02 19:26:19,2019-10-12 18:12:22,4.0,0.0,0.0
5.0,2019-12-02 19:04:35,2019-12-01 14:51:23,4.0,0.0,0.0
5.0,2019-12-02 16:35:32,2019-12-01 16:16:19,7.0,0.0,0.0
5.0,2019-12-02 12:29:30,2019-12-02 11:09:42,40.0,1.0,1.0
5.0,2019-12-02 11:49:30,2019-11-22 07:47:17,20.0,0.0,0.0
5.0,2019-12-02 11:40:05,2019-12-02 11:25:59,60.0,0.0,0.0
5.0,2019-12-02 10:46:04,2019-12-02 09:55:04,4.0,0.0,0.0
5.0,2019-12-02 10:44:45,2019-12-02 10:02:17,4.0,0.0,0.0
5.0,2019-12-02 08:30:59,2019-11-29 06:39:36,25.0,0.0,0.0
5.0,2019-12-01 20:11:53,2019-11-23 16:52:34,12.0,1.0,0.0
5.0,2019-12-01 19:51:46,2019-11-15 07:49:54,4.0,0.0,0.0
5.0,2019-12-01 16:01:07,2019-11-29 22:32:37,10.0,0.0,0.0
5.0,2019-12-01 13:44:40,2019-11-29 11:48:12,12.0,0.0,0.0
5.0,2019-12-01 11:44:36,2019-12-01 11:33:24,11.0,0.0,0.0
5.0,2019-12-01 06:13:41,2019-11-27 08:09:43,2.0,0.0,0.0
5.0,2019-12-01 03:30:04,2019-12-01 03:12:20,30.0,0.0,0.0
5.0,2019-12-01 01:16:06,2019-07-16 00:51:53,4.0,0.0,0.0
5.0,2019-11-30 17:44:58,2019-11-29 11:12:27,4.0,0.0,0.0
5.0,2019-11-30 15:29:59,2019-11-25 17:58:30,7.0,0.0,0.0
5.0,2019-11-30 14:12:01,2019-11-25 10:47:30,4.0,0.0,0.0
5.0,2019-11-30 12:04:53,2019-11-30 11:54:48,25.0,0.0,0.0
5.0,2019-11-30 01:00:50,2019-07-21 15:59:30,100.0,0.0,0.0
4.0,2019-11-29 21:56:19,2019-11-29 21:40:36,1.0,0.0,0.0
5.0,2019-11-29 13:15:55,2019-11-28 20:02:33,5.0,0.0,0.0
5.0,2019-11-29 12:25:02,2019-11-29 10:39:24,20.0,0.0,0.0
4.0,2019-11-29 10:59:14,2019-11-29 07:54:38,10.0,0.0,0.0
3.0,2019-11-29 08:04:37,2019-11-29 07:41:27,2.0,1.0,1.0
5.0,2019-11-29 02:39:50,2019-05-17 13:49:45,4.0,0.0,0.0
5.0,2019-11-28 18:40:46,2019-11-07 18:58:03,0.0,0.0,0.0
5.0,2019-11-28 18:00:26,2019-11-28 17:33:08,6.0,0.0,0.0
4.0,2019-11-28 15:51:19,2019-11-27 15:48:53,6.0,0.0,0.0
5.0,2019-11-28 15:46:16,2019-11-25 13:15:56,3.0,0.0,0.0
5.0,2019-11-28 15:24:52,2019-05-19 21:19:59,5.0,0.0,0.0
5.0,2019-11-28 09:18:32,2019-11-27 19:05:20,2.0,0.0,0.0
5.0,2019-11-27 20:11:11,2019-11-27 19:17:45,1.0,0.0,0.0
5.0,2019-11-27 19:15:04,2019-11-24 21:25:44,9.0,0.0,0.0
3.5,2019-11-27 11:30:25,2019-11-24 13:33:39,9.0,0.0,0.0
5.0,2019-11-27 11:15:17,2019-11-27 11:00:31,4.0,0.0,0.0
5.0,2019-11-27 07:10:50,2019-11-26 20:26:10,4.0,0.0,0.0
5.0,2019-11-26 22:01:31,2019-11-26 08:46:21,4.0,0.0,0.0
5.0,2019-11-26 18:56:14,2019-11-21 22:02:07,2.0,0.0,0.0
5.0,2019-11-26 18:48:25,2019-11-25 16:55:17,40.0,0.0,0.0
5.0,2019-11-26 17:44:29,2019-11-26 15:28:31,100.0,0.0,0.0
5.0,2019-11-26 15:23:40,2019-11-26 13:05:01,4.0,0.0,0.0
5.0,2019-11-25 19:33:57,2019-11-25 07:13:53,65.0,0.0,0.0
5.0,2019-11-25 18:25:57,2019-11-25 09:54:34,4.0,0.0,0.0
4.0,2019-11-25 17:58:24,2019-11-25 17:24:57,5.0,0.0,0.0
5.0,2019-11-25 13:16:35,2019-11-15 17:13:58,55.0,0.0,0.0
5.0,2019-11-25 12:24:46,2019-11-23 14:41:38,53.0,0.0,0.0
5.0,2019-11-25 12:04:33,2019-10-18 07:13:35,7.0,0.0,0.0
5.0,2019-11-25 07:59:26,2019-11-07 11:48:06,55.0,0.0,0.0
5.0,2019-11-25 07:26:14,2019-11-19 21:01:04,45.0,6.0,8.0
2.0,2019-11-25 04:58:57,2019-11-24 20:07:04,70.0,0.0,0.0
2.0,2019-11-24 21:29:08,2019-10-21 16:48:39,9.0,0.0,0.0
5.0,2019-11-24 19:51:03,2019-10-05 18:45:52,9.0,0.0,0.0
5.0,2019-11-24 18:41:20,2019-11-24 16:00:14,3.0,0.0,0.0
5.0,2019-11-24 18:02:14,2019-11-24 12:30:54,5.0,0.0,0.0
5.0,2019-11-24 16:04:55,2019-11-24 15:44:18,24.0,0.0,0.0
5.0,2019-11-24 14:36:21,2019-11-21 09:43:47,12.0,1.0,0.0
3.0,2019-11-24 14:13:59,2019-11-24 13:59:49,5.0,0.0,0.0
5.0,2019-11-24 06:44:17,2019-11-22 05:55:50,4.0,1.0,3.0
4.5,2019-11-24 01:04:31,2019-11-23 21:42:47,4.0,0.0,0.0
5.0,2019-11-23 18:56:26,2019-06-18 16:47:28,1.0,0.0,0.0
5.0,2019-11-23 18:45:04,2019-10-14 13:23:39,20.0,0.0,0.0
5.0,2019-11-23 09:19:10,2019-11-22 08:48:53,7.0,0.0,0.0
5.0,2019-11-23 04:53:44,2019-11-23 04:10:20,2.0,0.0,0.0
5.0,2019-11-22 18:31:28,2019-11-22 18:10:41,15.0,0.0,0.0
5.0,2019-11-22 18:25:46,2019-11-22 00:38:05,7.0,0.0,0.0
5.0,2019-11-21 18:58:08,2019-11-19 18:17:38,5.0,0.0,0.0
5.0,2019-11-21 15:53:07,2019-09-07 10:56:02,65.0,0.0,0.0
4.5,2019-11-21 14:44:50,2019-06-07 13:48:22,3.0,0.0,0.0
5.0,2019-11-20 17:44:43,2019-09-29 13:22:08,4.0,0.0,0.0
5.0,2019-11-20 05:08:12,2019-11-11 16:49:20,5.0,0.0,0.0
5.0,2019-11-19 11:37:13,2019-09-25 12:19:05,9.0,0.0,0.0
4.0,2019-11-19 10:31:04,2019-07-24 13:52:12,36.0,0.0,0.0
4.0,2019-11-18 11:01:48,2019-07-24 20:03:23,2.0,0.0,0.0
5.0,2019-11-17 13:41:14,2019-11-17 12:23:47,7.0,1.0,1.0
5.0,2019-11-17 11:27:33,2019-11-08 22:35:46,59.0,1.0,0.0
5.0,2019-11-16 19:32:55,2019-05-26 20:12:00,10.0,0.0,0.0
5.0,2019-11-16 13:20:04,2019-06-05 15:49:06,20.0,0.0,0.0
5.0,2019-11-15 20:03:31,2019-11-15 19:34:46,56.0,1.0,0.0
5.0,2019-11-15 19:27:38,2019-06-13 09:42:52,5.0,0.0,0.0
5.0,2019-11-15 17:40:49,2019-06-15 21:43:01,1.0,0.0,0.0
4.5,2019-11-15 12:01:33,2019-11-13 19:09:29,4.0,0.0,0.0
5.0,2019-11-15 09:39:26,2019-05-30 17:29:08,39.0,0.0,0.0
4.5,2019-11-14 18:13:33,2019-09-24 14:46:19,89.0,0.0,0.0
5.0,2019-11-14 17:55:42,2019-11-13 08:49:52,33.0,0.0,0.0
5.0,2019-11-14 13:56:23,2019-11-14 13:20:12,34.0,0.0,0.0
5.0,2019-11-14 10:57:55,2019-11-14 10:50:14,3.0,0.0,0.0
5.0,2019-11-13 19:01:11,2019-05-27 05:01:48,6.0,0.0,0.0
5.0,2019-11-13 10:11:23,2019-10-21 10:37:41,32.0,5.0,5.0
5.0,2019-11-12 10:40:00,2019-05-29 09:14:11,0.0,0.0,0.0
5.0,2019-11-12 08:50:48,2019-10-21 10:16:13,24.0,0.0,0.0
3.5,2019-11-11 20:17:32,2019-09-02 20:57:55,20.0,0.0,0.0
4.5,2019-11-11 18:24:40,2019-11-11 10:30:49,40.0,0.0,0.0
5.0,2019-11-10 14:12:00,2019-11-09 22:35:32,89.0,0.0,0.0
4.5,2019-11-10 09:57:44,2019-11-01 12:29:46,100.0,0.0,0.0
5.0,2019-11-08 22:13:35,2019-11-08 08:23:54,4.0,1.0,0.0
5.0,2019-11-08 20:14:20,2019-11-07 19:22:26,98.0,0.0,0.0
5.0,2019-11-08 10:42:29,2019-06-09 18:02:00,2.0,0.0,0.0
5.0,2019-11-08 08:49:55,2019-10-19 11:07:10,3.0,0.0,0.0
5.0,2019-11-08 08:41:31,2019-10-31 14:27:08,7.0,0.0,0.0
5.0,2019-11-08 00:17:59,2019-10-16 04:59:34,3.0,0.0,0.0
5.0,2019-11-07 22:15:06,2019-11-06 13:34:25,6.0,0.0,0.0
5.0,2019-11-07 21:59:14,2019-09-30 20:48:54,5.0,0.0,0.0
5.0,2019-11-07 21:22:30,2019-11-07 20:53:31,4.0,0.0,0.0
5.0,2019-11-07 19:05:29,2019-10-27 19:13:43,80.0,0.0,0.0
5.0,2019-11-07 18:43:23,2019-11-07 18:16:51,0.0,0.0,0.0
5.0,2019-11-07 18:26:25,2019-05-28 19:38:20,9.0,1.0,0.0
4.5,2019-11-07 06:34:05,2019-11-07 06:17:24,29.0,0.0,0.0
3.5,2019-11-07 01:15:25,2019-11-07 01:02:40,100.0,0.0,0.0
5.0,2019-11-06 21:10:20,2019-11-06 20:28:12,9.0,0.0,0.0
5.0,2019-11-06 20:49:17,2019-11-06 08:45:55,7.0,0.0,0.0
5.0,2019-11-06 20:14:01,2019-11-03 20:24:14,0.0,0.0,0.0
5.0,2019-11-06 14:03:47,2019-10-27 18:45:34,60.0,0.0,0.0
4.0,2019-11-06 08:09:42,2019-09-27 08:12:06,25.0,0.0,0.0
5.0,2019-11-05 19:37:53,2019-10-29 20:09:41,65.0,1.0,0.0
5.0,2019-11-05 19:19:34,2019-07-15 19:19:18,10.0,0.0,0.0
5.0,2019-11-05 15:14:47,2019-11-04 10:01:09,100.0,0.0,0.0
5.0,2019-11-05 11:55:41,2019-11-05 11:23:33,9.0,0.0,0.0
5.0,2019-11-05 09:43:35,2019-11-04 08:29:02,3.0,0.0,0.0
5.0,2019-11-05 04:30:52,2019-10-31 10:43:03,1.0,0.0,0.0
